,Servicing Agent,FYP_Final,FYC,%FYC_Bonus,Quarterly Bonus
3443,60080284,9368000.0,1499000.0,0.0,0.0
3444,60080297,12480000.0,4992000.0,0.0,0.0
3445,60080331,6004000.0,1441000.0,0.0,0.0
3446,60080334,14192000.0,2256000.0,0.0,0.0
3447,60080372,16368000.0,4025000.0,0.0,0.0
3448,60080382,25027000.0,9472000.0,0.0,0.0
3449,60080421,-14986000.0,-2835000.0,0.0,-0.0
3450,60080462,9355000.0,3004000.0,0.0,0.0
3451,60080556,20936000.0,10405000.0,0.0,0.0
3452,60080685,12078000.0,4243000.0,0.0,0.0
3453,60080702,5000000.0,1411000.0,0.0,0.0
3454,60080713,20400.0,0.0,0.0,0.0
3455,60080761,12078000.0,3571000.0,0.0,0.0
3456,60080802,12615000.0,3778000.0,0.0,0.0
3457,60081040,0.0,0.0,0.0,0.0
3458,60081107,15069000.0,5429000.0,0.0,0.0
3459,60081118,13181000.0,4416000.0,0.0,0.0
3460,60081138,9711000.0,3486000.0,0.0,0.0
3461,60081142,10000.0,0.0,0.0,0.0
3383,60074094,27401000.0,7290000.0,0.0,0.0
3382,60073770,0.0,0.0,0.0,0.0
3381,60073247,0.0,0.0,0.0,0.0
3301,60070695,0.0,0.0,0.0,0.0
3303,60070704,0.0,0.0,0.0,0.0
3304,60070705,0.0,0.0,0.0,0.0
3305,60070706,0.0,0.0,0.0,0.0
3306,60070717,13249000.0,7261000.0,0.0,0.0
3307,60070741,0.0,0.0,0.0,0.0
3308,60070742,0.0,0.0,0.0,0.0
3309,60070743,0.0,0.0,0.0,0.0
3310,60070754,0.0,0.0,0.0,0.0
3311,60070755,1425000.0,156000.0,0.0,0.0
3312,60070760,0.0,0.0,0.0,0.0
3313,60070762,0.0,0.0,0.0,0.0
3314,60070772,0.0,0.0,0.0,0.0
3315,60070775,0.0,0.0,0.0,0.0
3316,60070790,0.0,0.0,0.0,0.0
3317,60070810,0.0,0.0,0.0,0.0
3318,60070821,0.0,0.0,0.0,0.0
3319,60070873,0.0,0.0,0.0,0.0
3320,60070894,0.0,0.0,0.0,0.0
3321,60070900,0.0,0.0,0.0,0.0
3322,60070909,0.0,0.0,0.0,0.0
3323,60070912,0.0,0.0,0.0,0.0
3324,60070913,0.0,0.0,0.0,0.0
3325,60070948,0.0,0.0,0.0,0.0
3302,60070703,0.0,0.0,0.0,0.0
3300,60070628,0.0,0.0,0.0,0.0
3327,60070970,0.0,0.0,0.0,0.0
3299,60070596,0.0,0.0,0.0,0.0
3276,60069876,0.0,0.0,0.0,0.0
3277,60069877,0.0,0.0,0.0,0.0
3278,60069894,0.0,0.0,0.0,0.0
3279,60069917,0.0,0.0,0.0,0.0
3280,60069927,0.0,0.0,0.0,0.0
3281,60069940,0.0,0.0,0.0,0.0
3282,60070001,0.0,0.0,0.0,0.0
3283,60070013,3136000.0,0.0,0.0,0.0
3284,60070015,2173700.0,90000.0,0.0,0.0
3285,60070023,0.0,0.0,0.0,0.0
3286,60070026,9680000.0,2488000.0,0.0,0.0
3287,60070052,0.0,0.0,0.0,0.0
3288,60070055,0.0,0.0,0.0,0.0
3289,60070061,0.0,0.0,0.0,0.0
3290,60070095,0.0,0.0,0.0,0.0
3291,60070144,0.0,0.0,0.0,0.0
3292,60070169,0.0,0.0,0.0,0.0
3293,60070473,0.0,0.0,0.0,0.0
3294,60070522,0.0,0.0,0.0,0.0
3295,60070523,0.0,0.0,0.0,0.0
3296,60070524,0.0,0.0,0.0,0.0
3297,60070544,0.0,0.0,0.0,0.0
3298,60070555,0.0,0.0,0.0,0.0
3326,60070966,5049000.0,353000.0,0.0,0.0
3328,60070984,0.0,0.0,0.0,0.0
3380,60073218,0.0,0.0,0.0,0.0
3355,60071971,0.0,0.0,0.0,0.0
3357,60072022,49100.0,0.0,0.0,0.0
3358,60072038,0.0,0.0,0.0,0.0
3359,60072070,0.0,0.0,0.0,0.0
3360,60072216,0.0,0.0,0.0,0.0
3361,60072319,0.0,0.0,0.0,0.0
3362,60072329,0.0,4000.0,0.0,0.0
3363,60072360,0.0,0.0,0.0,0.0
3364,60072426,0.0,0.0,0.0,0.0
3365,60072455,0.0,0.0,0.0,0.0
3366,60072505,0.0,0.0,0.0,0.0
3367,60072514,0.0,0.0,0.0,0.0
3368,60072567,12300.0,0.0,0.0,0.0
3369,60072592,0.0,0.0,0.0,0.0
3370,60072651,0.0,0.0,0.0,0.0
3371,60072685,0.0,0.0,0.0,0.0
3372,60072778,0.0,0.0,0.0,0.0
3373,60072783,0.0,0.0,0.0,0.0
3374,60072785,0.0,0.0,0.0,0.0
3375,60073032,0.0,0.0,0.0,0.0
3376,60073055,0.0,0.0,0.0,0.0
3377,60073134,0.0,0.0,0.0,0.0
3378,60073182,0.0,0.0,0.0,0.0
3379,60073216,14132000.0,3683000.0,0.0,0.0
3356,60071984,0.0,0.0,0.0,0.0
3354,60071931,0.0,0.0,0.0,0.0
3329,60070988,0.0,0.0,0.0,0.0
3353,60071766,0.0,0.0,0.0,0.0
3330,60070999,0.0,0.0,0.0,0.0
3331,60071040,0.0,0.0,0.0,0.0
3332,60071043,0.0,0.0,0.0,0.0
3333,60071095,0.0,0.0,0.0,0.0
3334,60071161,0.0,0.0,0.0,0.0
3335,60071188,0.0,0.0,0.0,0.0
3336,60071200,0.0,0.0,0.0,0.0
3337,60071278,0.0,0.0,0.0,0.0
3338,60071316,0.0,0.0,0.0,0.0
3339,60071321,0.0,0.0,0.0,0.0
3340,60071342,0.0,0.0,0.0,0.0
3341,60071354,1231000.0,100000.0,0.0,0.0
3342,60071366,0.0,0.0,0.0,0.0
3343,60071367,0.0,0.0,0.0,0.0
3344,60071419,0.0,0.0,0.0,0.0
3345,60071431,0.0,0.0,0.0,0.0
3346,60071437,0.0,66000.0,0.0,0.0
3347,60071484,5543000.0,2067000.0,0.0,0.0
3348,60071489,0.0,0.0,0.0,0.0
3349,60071520,0.0,0.0,0.0,0.0
3350,60071563,0.0,0.0,0.0,0.0
3351,60071720,0.0,0.0,0.0,0.0
3352,60071726,0.0,0.0,0.0,0.0
3056,60061343,0.0,0.0,0.0,0.0
3055,60061203,0.0,0.0,0.0,0.0
3054,60061132,0.0,0.0,0.0,0.0
2764,60052272,0.0,0.0,0.0,0.0
2753,60052069,0.0,0.0,0.0,0.0
2754,60052085,0.0,0.0,0.0,0.0
2755,60052100,0.0,0.0,0.0,0.0
2756,60052106,0.0,0.0,0.0,0.0
2757,60052189,0.0,0.0,0.0,0.0
2758,60052202,0.0,0.0,0.0,0.0
2759,60052205,0.0,0.0,0.0,0.0
2760,60052238,0.0,0.0,0.0,0.0
2761,60052242,0.0,0.0,0.0,0.0
2762,60052246,0.0,0.0,0.0,0.0
2763,60052247,0.0,0.0,0.0,0.0
2765,60052305,0.0,0.0,0.0,0.0
2832,60054293,0.0,0.0,0.0,0.0
2766,60052312,0.0,0.0,0.0,0.0
2767,60052318,0.0,0.0,0.0,0.0
2768,60052330,0.0,0.0,0.0,0.0
2769,60052352,0.0,0.0,0.0,0.0
2770,60052377,0.0,0.0,0.0,0.0
2771,60052421,0.0,0.0,0.0,0.0
2772,60052441,0.0,0.0,0.0,0.0
2773,60052444,59100.0,0.0,0.0,0.0
2774,60052446,0.0,90000.0,0.0,0.0
2775,60052457,0.0,0.0,0.0,0.0
2776,60052474,0.0,0.0,0.0,0.0
2752,60052051,0.0,0.0,0.0,0.0
2751,60052036,0.0,0.0,0.0,0.0
2750,60051996,24600.0,0.0,0.0,0.0
2749,60051922,0.0,0.0,0.0,0.0
2726,60051609,0.0,0.0,0.0,0.0
2727,60051627,0.0,0.0,0.0,0.0
2728,60051639,0.0,0.0,0.0,0.0
2729,60051640,0.0,0.0,0.0,0.0
2730,60051676,0.0,0.0,0.0,0.0
2731,60051686,0.0,0.0,0.0,0.0
2732,60051696,0.0,0.0,0.0,0.0
2733,60051722,0.0,0.0,0.0,0.0
2734,60051732,0.0,0.0,0.0,0.0
2735,60051740,218000.0,0.0,0.0,0.0
2736,60051781,0.0,0.0,0.0,0.0
2737,60051785,0.0,0.0,0.0,0.0
2738,60051786,0.0,0.0,0.0,0.0
2739,60051800,0.0,0.0,0.0,0.0
2740,60051801,0.0,0.0,0.0,0.0
2741,60051843,0.0,0.0,0.0,0.0
2742,60051845,0.0,0.0,0.0,0.0
2743,60051854,0.0,0.0,0.0,0.0
2744,60051867,0.0,0.0,0.0,0.0
2745,60051901,0.0,0.0,0.0,0.0
2746,60051902,0.0,0.0,0.0,0.0
2747,60051904,0.0,0.0,0.0,0.0
2748,60051906,0.0,0.0,0.0,0.0
2777,60052601,0.0,0.0,0.0,0.0
2778,60052641,0.0,0.0,0.0,0.0
2779,60052646,19132000.0,4783000.0,0.0,0.0
2806,60053193,0.0,0.0,0.0,0.0
2808,60053276,0.0,0.0,0.0,0.0
2809,60053291,0.0,0.0,0.0,0.0
2810,60053359,0.0,0.0,0.0,0.0
2811,60053364,0.0,0.0,0.0,0.0
2812,60053458,0.0,0.0,0.0,0.0
2813,60053606,4948000.0,1781000.0,0.0,0.0
2814,60053611,0.0,0.0,0.0,0.0
2815,60053689,0.0,0.0,0.0,0.0
2816,60053756,0.0,0.0,0.0,0.0
2817,60053761,0.0,0.0,0.0,0.0
2818,60053783,0.0,0.0,0.0,0.0
2819,60053788,0.0,0.0,0.0,0.0
2820,60053790,0.0,0.0,0.0,0.0
2821,60053970,0.0,0.0,0.0,0.0
2822,60053972,0.0,0.0,0.0,0.0
2823,60053998,0.0,0.0,0.0,0.0
2824,60054039,0.0,0.0,0.0,0.0
2825,60054069,0.0,0.0,0.0,0.0
2826,60054085,0.0,0.0,0.0,0.0
2827,60054162,0.0,0.0,0.0,0.0
2828,60054206,0.0,0.0,0.0,0.0
2829,60054251,0.0,0.0,0.0,0.0
2830,60054276,0.0,0.0,0.0,0.0
2807,60053266,0.0,0.0,0.0,0.0
2805,60053126,0.0,0.0,0.0,0.0
2780,60052648,0.0,0.0,0.0,0.0
2804,60053124,0.0,0.0,0.0,0.0
2781,60052655,0.0,0.0,0.0,0.0
2782,60052671,0.0,0.0,0.0,0.0
2783,60052724,0.0,0.0,0.0,0.0
2784,60052732,0.0,0.0,0.0,0.0
2785,60052756,0.0,0.0,0.0,0.0
2786,60052769,0.0,0.0,0.0,0.0
2787,60052795,0.0,0.0,0.0,0.0
2788,60052798,0.0,0.0,0.0,0.0
2789,60052861,0.0,0.0,0.0,0.0
2790,60052915,0.0,0.0,0.0,0.0
2791,60052959,0.0,0.0,0.0,0.0
2792,60052986,0.0,0.0,0.0,0.0
2793,60052995,0.0,0.0,0.0,0.0
2794,60053008,0.0,0.0,0.0,0.0
2795,60053009,0.0,0.0,0.0,0.0
2796,60053031,0.0,0.0,0.0,0.0
2797,60053032,0.0,0.0,0.0,0.0
2798,60053037,0.0,0.0,0.0,0.0
2799,60053045,0.0,0.0,0.0,0.0
2800,60053046,0.0,0.0,0.0,0.0
2801,60053047,0.0,0.0,0.0,0.0
2802,60053084,0.0,0.0,0.0,0.0
2803,60053122,0.0,0.0,0.0,0.0
2725,60051596,0.0,0.0,0.0,0.0
2724,60051556,0.0,0.0,0.0,0.0
2723,60051552,28300.0,0.0,0.0,0.0
2643,60050461,0.0,0.0,0.0,0.0
2645,60050485,0.0,0.0,0.0,0.0
2646,60050492,0.0,0.0,0.0,0.0
2647,60050522,0.0,0.0,0.0,0.0
2648,60050526,0.0,0.0,0.0,0.0
2649,60050539,0.0,0.0,0.0,0.0
2650,60050577,0.0,0.0,0.0,0.0
2651,60050603,1800.0,0.0,0.0,0.0
2652,60050605,797000.0,279000.0,0.0,0.0
2653,60050606,16000.0,0.0,0.0,0.0
2654,60050612,0.0,0.0,0.0,0.0
2655,60050639,0.0,0.0,0.0,0.0
2656,60050658,0.0,0.0,0.0,0.0
2657,60050676,0.0,0.0,0.0,0.0
2658,60050719,0.0,0.0,0.0,0.0
2659,60050752,0.0,0.0,0.0,0.0
2660,60050754,0.0,0.0,0.0,0.0
2661,60050762,0.0,0.0,0.0,0.0
2662,60050765,0.0,0.0,0.0,0.0
2663,60050766,0.0,0.0,0.0,0.0
2664,60050772,0.0,0.0,0.0,0.0
2665,60050775,0.0,0.0,0.0,0.0
2666,60050776,39300.0,0.0,0.0,0.0
2667,60050783,0.0,0.0,0.0,0.0
2644,60050463,0.0,0.0,0.0,0.0
2642,60050429,0.0,0.0,0.0,0.0
2669,60050824,0.0,0.0,0.0,0.0
2641,60050416,16200.0,0.0,0.0,0.0
2618,60049980,0.0,0.0,0.0,0.0
2619,60050013,0.0,0.0,0.0,0.0
2620,60050028,0.0,0.0,0.0,0.0
2621,60050040,0.0,0.0,0.0,0.0
2622,60050081,0.0,0.0,0.0,0.0
2623,60050088,0.0,0.0,0.0,0.0
2624,60050145,0.0,0.0,0.0,0.0
2625,60050149,0.0,0.0,0.0,0.0
2626,60050165,0.0,0.0,0.0,0.0
2627,60050191,0.0,0.0,0.0,0.0
2628,60050210,0.0,0.0,0.0,0.0
2629,60050222,0.0,0.0,0.0,0.0
2630,60050225,0.0,0.0,0.0,0.0
2631,60050228,0.0,0.0,0.0,0.0
2632,60050231,0.0,0.0,0.0,0.0
2633,60050232,0.0,0.0,0.0,0.0
2634,60050233,0.0,0.0,0.0,0.0
2635,60050249,0.0,0.0,0.0,0.0
2636,60050279,0.0,0.0,0.0,0.0
2637,60050301,0.0,0.0,0.0,0.0
2638,60050372,0.0,0.0,0.0,0.0
2639,60050377,408500.0,0.0,0.0,0.0
2640,60050406,0.0,0.0,0.0,0.0
2668,60050816,0.0,0.0,0.0,0.0
2670,60050839,0.0,0.0,0.0,0.0
2722,60051548,0.0,0.0,0.0,0.0
2697,60051142,0.0,0.0,0.0,0.0
2699,60051162,0.0,0.0,0.0,0.0
2700,60051181,0.0,0.0,0.0,0.0
2701,60051187,0.0,0.0,0.0,0.0
2702,60051224,0.0,0.0,0.0,0.0
2703,60051249,0.0,0.0,0.0,0.0
2704,60051255,0.0,0.0,0.0,0.0
2705,60051262,0.0,0.0,0.0,0.0
2706,60051267,0.0,0.0,0.0,0.0
2707,60051281,0.0,0.0,0.0,0.0
2708,60051301,0.0,0.0,0.0,0.0
2709,60051314,0.0,0.0,0.0,0.0
2710,60051326,0.0,0.0,0.0,0.0
2711,60051401,0.0,0.0,0.0,0.0
2712,60051447,0.0,0.0,0.0,0.0
2713,60051449,0.0,0.0,0.0,0.0
2714,60051501,0.0,0.0,0.0,0.0
2715,60051506,0.0,0.0,0.0,0.0
2716,60051510,0.0,0.0,0.0,0.0
2717,60051513,0.0,0.0,0.0,0.0
2718,60051523,0.0,0.0,0.0,0.0
2719,60051524,0.0,0.0,0.0,0.0
2720,60051530,0.0,0.0,0.0,0.0
2721,60051547,0.0,0.0,0.0,0.0
2698,60051159,0.0,0.0,0.0,0.0
2696,60051124,0.0,0.0,0.0,0.0
2671,60050854,853000.0,43000.0,0.0,0.0
2695,60051116,0.0,0.0,0.0,0.0
2672,60050936,23688000.0,5211000.0,0.0,0.0
2673,60050945,0.0,0.0,0.0,0.0
2674,60050959,0.0,0.0,0.0,0.0
2675,60050965,0.0,0.0,0.0,0.0
2676,60050966,0.0,0.0,0.0,0.0
2677,60050967,0.0,0.0,0.0,0.0
2678,60050977,0.0,0.0,0.0,0.0
2679,60050999,0.0,0.0,0.0,0.0
2680,60051003,0.0,0.0,0.0,0.0
2681,60051009,0.0,0.0,0.0,0.0
2682,60051010,0.0,0.0,0.0,0.0
2683,60051014,0.0,0.0,0.0,0.0
2684,60051016,0.0,0.0,0.0,0.0
2685,60051017,0.0,0.0,0.0,0.0
2686,60051068,0.0,0.0,0.0,0.0
2687,60051072,0.0,0.0,0.0,0.0
2688,60051075,0.0,0.0,0.0,0.0
2689,60051076,0.0,0.0,0.0,0.0
2690,60051077,0.0,0.0,0.0,0.0
2691,60051089,4900.0,0.0,0.0,0.0
2692,60051097,0.0,0.0,0.0,0.0
2693,60051103,0.0,0.0,0.0,0.0
2694,60051104,0.0,0.0,0.0,0.0
2831,60054280,0.0,0.0,0.0,0.0
2833,60054294,-420500.0,0.0,0.0,0.0
3053,60061129,0.0,0.0,0.0,0.0
2981,60058297,0.0,0.0,0.0,0.0
2970,60058104,0.0,0.0,0.0,0.0
2971,60058106,0.0,0.0,0.0,0.0
2972,60058129,0.0,0.0,0.0,0.0
2973,60058138,0.0,0.0,0.0,0.0
2974,60058167,0.0,0.0,0.0,0.0
2975,60058179,0.0,0.0,0.0,0.0
2976,60058194,0.0,0.0,0.0,0.0
2977,60058245,0.0,0.0,0.0,0.0
2978,60058251,0.0,0.0,0.0,0.0
2979,60058268,0.0,0.0,0.0,0.0
2980,60058271,0.0,0.0,0.0,0.0
2982,60058300,500000.0,75000.0,0.0,0.0
2834,60054381,0.0,0.0,0.0,0.0
2983,60058306,0.0,0.0,0.0,0.0
2984,60058310,0.0,0.0,0.0,0.0
2988,60058427,0.0,0.0,0.0,0.0
2989,60058429,0.0,0.0,0.0,0.0
2990,60058436,0.0,0.0,0.0,0.0
2991,60058438,0.0,0.0,0.0,0.0
2992,60058447,360000.0,24000.0,0.0,0.0
2993,60058482,0.0,0.0,0.0,0.0
2994,60058551,0.0,0.0,0.0,0.0
2995,60058552,0.0,0.0,0.0,0.0
2996,60058600,0.0,0.0,0.0,0.0
2969,60058103,0.0,0.0,0.0,0.0
2968,60058069,0.0,0.0,0.0,0.0
2967,60058033,0.0,0.0,0.0,0.0
2966,60058019,0.0,0.0,0.0,0.0
2943,60057576,0.0,0.0,0.0,0.0
2944,60057635,0.0,0.0,0.0,0.0
2945,60057641,0.0,0.0,0.0,0.0
2946,60057648,0.0,0.0,0.0,0.0
2947,60057649,2277200.0,634000.0,0.0,0.0
2948,60057766,0.0,0.0,0.0,0.0
2949,60057773,0.0,0.0,0.0,0.0
2950,60057794,0.0,0.0,0.0,0.0
2951,60057810,0.0,169000.0,0.0,0.0
2952,60057831,0.0,0.0,0.0,0.0
2953,60057834,0.0,0.0,0.0,0.0
2954,60057840,0.0,0.0,0.0,0.0
2955,60057844,0.0,0.0,0.0,0.0
2956,60057852,0.0,0.0,0.0,0.0
2957,60057861,0.0,0.0,0.0,0.0
2958,60057893,0.0,0.0,0.0,0.0
2959,60057900,0.0,0.0,0.0,0.0
2960,60057915,4648000.0,839000.0,0.0,0.0
2961,60057925,0.0,0.0,0.0,0.0
2962,60057927,0.0,0.0,0.0,0.0
2963,60057930,0.0,0.0,0.0,0.0
2964,60057950,0.0,0.0,0.0,0.0
2965,60058017,0.0,0.0,0.0,0.0
2997,60058689,0.0,0.0,0.0,0.0
2998,60058698,0.0,0.0,0.0,0.0
2999,60058730,0.0,0.0,0.0,0.0
3027,60059552,0.0,0.0,0.0,0.0
3029,60059660,36000.0,651000.0,0.0,0.0
3030,60059756,0.0,0.0,0.0,0.0
3031,60059758,0.0,0.0,0.0,0.0
3032,60059783,0.0,0.0,0.0,0.0
3033,60059854,0.0,0.0,0.0,0.0
3034,60059937,10546000.0,3923000.0,0.0,0.0
3035,60059940,0.0,0.0,0.0,0.0
3036,60059996,-5696600.0,461000.0,0.0,0.0
3037,60060114,0.0,0.0,0.0,0.0
3038,60060167,0.0,0.0,0.0,0.0
3039,60060335,0.0,0.0,0.0,0.0
3041,60060431,0.0,0.0,0.0,0.0
3042,60060451,0.0,0.0,0.0,0.0
3043,60060633,0.0,0.0,0.0,0.0
3044,60060636,0.0,0.0,0.0,0.0
3045,60060658,0.0,0.0,0.0,0.0
3046,60060666,0.0,0.0,0.0,0.0
3047,60060667,0.0,0.0,0.0,0.0
3048,60060668,0.0,0.0,0.0,0.0
3049,60060669,0.0,0.0,0.0,0.0
3050,60061012,0.0,0.0,0.0,0.0
3051,60061019,0.0,0.0,0.0,0.0
3052,60061020,0.0,0.0,0.0,0.0
3028,60059617,0.0,0.0,0.0,0.0
3026,60059400,0.0,0.0,0.0,0.0
3000,60058843,0.0,0.0,0.0,0.0
3025,60059355,0.0,0.0,0.0,0.0
3001,60058851,20000.0,0.0,0.0,0.0
3002,60058873,0.0,0.0,0.0,0.0
3003,60058929,1000000.0,0.0,0.0,0.0
3004,60058985,0.0,0.0,0.0,0.0
3005,60059033,0.0,0.0,0.0,0.0
3006,60059054,0.0,0.0,0.0,0.0
3007,60059101,0.0,0.0,0.0,0.0
3008,60059110,0.0,0.0,0.0,0.0
3010,60059132,0.0,0.0,0.0,0.0
3011,60059141,0.0,0.0,0.0,0.0
3012,60059218,0.0,0.0,0.0,0.0
3013,60059228,0.0,0.0,0.0,0.0
3014,60059231,122900.0,0.0,0.0,0.0
3015,60059239,144100.0,0.0,0.0,0.0
3016,60059243,0.0,0.0,0.0,0.0
3017,60059244,0.0,0.0,0.0,0.0
3018,60059253,0.0,0.0,0.0,0.0
3019,60059259,0.0,0.0,0.0,0.0
3020,60059278,0.0,0.0,0.0,0.0
3021,60059279,0.0,0.0,0.0,0.0
3022,60059296,0.0,0.0,0.0,0.0
3023,60059307,0.0,0.0,0.0,0.0
3024,60059347,0.0,0.0,0.0,0.0
2942,60057575,0.0,0.0,0.0,0.0
2941,60057565,0.0,0.0,0.0,0.0
2940,60057547,0.0,0.0,0.0,0.0
2860,60055177,16300.0,0.0,0.0,0.0
2862,60055261,-105300.0,0.0,0.0,0.0
2863,60055323,0.0,0.0,0.0,0.0
2864,60055345,0.0,0.0,0.0,0.0
2865,60055382,0.0,0.0,0.0,0.0
2866,60055453,0.0,0.0,0.0,0.0
2867,60055497,0.0,0.0,0.0,0.0
2868,60055536,0.0,0.0,0.0,0.0
2869,60055569,0.0,0.0,0.0,0.0
2870,60055636,12000000.0,4605000.0,0.0,0.0
2871,60055637,0.0,0.0,0.0,0.0
2872,60055648,13722000.0,6455000.0,0.0,0.0
2873,60055667,429200.0,0.0,0.0,0.0
2874,60055673,5230000.0,1878000.0,0.0,0.0
2875,60055723,0.0,0.0,0.0,0.0
2876,60055803,0.0,0.0,0.0,0.0
2877,60055804,0.0,0.0,0.0,0.0
2878,60055810,0.0,0.0,0.0,0.0
2879,60055816,0.0,0.0,0.0,0.0
2880,60055827,0.0,0.0,0.0,0.0
2881,60055828,0.0,0.0,0.0,0.0
2882,60055933,0.0,0.0,0.0,0.0
2883,60055939,0.0,0.0,0.0,0.0
2884,60055955,111800.0,0.0,0.0,0.0
2861,60055194,0.0,0.0,0.0,0.0
2859,60055139,44400.0,0.0,0.0,0.0
2886,60056006,0.0,131000.0,0.0,0.0
2858,60055137,0.0,0.0,0.0,0.0
2835,60054382,0.0,0.0,0.0,0.0
2836,60054410,0.0,0.0,0.0,0.0
2837,60054436,0.0,0.0,0.0,0.0
2838,60054440,0.0,0.0,0.0,0.0
2839,60054446,0.0,0.0,0.0,0.0
2840,60054472,4000000.0,600000.0,0.0,0.0
2841,60054512,0.0,0.0,0.0,0.0
2842,60054544,0.0,0.0,0.0,0.0
2843,60054549,0.0,0.0,0.0,0.0
2844,60054563,0.0,0.0,0.0,0.0
2845,60054579,0.0,0.0,0.0,0.0
2846,60054611,0.0,0.0,0.0,0.0
2847,60054635,0.0,0.0,0.0,0.0
2848,60054695,10100.0,0.0,0.0,0.0
2849,60054696,0.0,0.0,0.0,0.0
2850,60054751,0.0,0.0,0.0,0.0
2851,60054782,0.0,0.0,0.0,0.0
2852,60054870,0.0,614000.0,0.0,0.0
2853,60054874,60800.0,0.0,0.0,0.0
2854,60054948,0.0,0.0,0.0,0.0
2855,60054991,0.0,0.0,0.0,0.0
2856,60055095,0.0,2140000.0,0.0,0.0
2857,60055134,5078000.0,670000.0,0.0,0.0
2885,60055983,0.0,0.0,0.0,0.0
2887,60056014,0.0,0.0,0.0,0.0
2939,60057537,0.0,0.0,0.0,0.0
2914,60056615,-323300.0,0.0,0.0,0.0
2916,60056652,0.0,0.0,0.0,0.0
2917,60056655,0.0,0.0,0.0,0.0
2918,60056671,0.0,0.0,0.0,0.0
2919,60056804,0.0,0.0,0.0,0.0
2920,60056836,0.0,0.0,0.0,0.0
2921,60056839,0.0,0.0,0.0,0.0
2922,60056927,0.0,0.0,0.0,0.0
2923,60056955,0.0,0.0,0.0,0.0
2924,60056965,0.0,0.0,0.0,0.0
2925,60056990,0.0,0.0,0.0,0.0
2926,60057178,0.0,0.0,0.0,0.0
2927,60057189,0.0,0.0,0.0,0.0
2928,60057194,0.0,0.0,0.0,0.0
2929,60057252,0.0,0.0,0.0,0.0
2930,60057253,0.0,0.0,0.0,0.0
2931,60057258,0.0,0.0,0.0,0.0
2932,60057269,0.0,0.0,0.0,0.0
2933,60057293,0.0,0.0,0.0,0.0
2934,60057321,0.0,0.0,0.0,0.0
2935,60057383,0.0,0.0,0.0,0.0
2936,60057384,13481900.0,0.0,0.0,0.0
2937,60057405,0.0,0.0,0.0,0.0
2938,60057443,0.0,0.0,0.0,0.0
2915,60056642,0.0,0.0,0.0,0.0
2913,60056513,0.0,0.0,0.0,0.0
2888,60056033,0.0,0.0,0.0,0.0
2912,60056494,0.0,0.0,0.0,0.0
2889,60056068,0.0,0.0,0.0,0.0
2890,60056091,0.0,0.0,0.0,0.0
2891,60056101,-16532000.0,-502000.0,0.0,-0.0
2892,60056108,0.0,0.0,0.0,0.0
2893,60056128,0.0,0.0,0.0,0.0
2894,60056156,0.0,0.0,0.0,0.0
2895,60056176,0.0,0.0,0.0,0.0
2896,60056188,0.0,0.0,0.0,0.0
2897,60056192,0.0,0.0,0.0,0.0
2898,60056210,299900.0,0.0,0.0,0.0
2899,60056217,0.0,0.0,0.0,0.0
2900,60056240,0.0,0.0,0.0,0.0
2901,60056249,0.0,0.0,0.0,0.0
2902,60056250,0.0,0.0,0.0,0.0
2903,60056267,0.0,0.0,0.0,0.0
2904,60056287,0.0,0.0,0.0,0.0
2905,60056290,0.0,0.0,0.0,0.0
2906,60056294,0.0,0.0,0.0,0.0
2907,60056310,0.0,0.0,0.0,0.0
2908,60056364,0.0,0.0,0.0,0.0
2909,60056398,0.0,0.0,0.0,0.0
2910,60056402,-40200.0,0.0,0.0,0.0
2911,60056480,0.0,0.0,0.0,0.0
1747,60031355,0.0,0.0,0.0,0.0
1745,60031346,29800.0,0.0,0.0,0.0
1,60000288,0.0,0.0,0.0,0.0
587,60016619,0.0,0.0,0.0,0.0
576,60016520,193500.0,0.0,0.0,0.0
577,60016557,17400.0,0.0,0.0,0.0
578,60016559,272400.0,0.0,0.0,0.0
579,60016574,0.0,0.0,0.0,0.0
580,60016576,22500.0,0.0,0.0,0.0
581,60016579,0.0,0.0,0.0,0.0
582,60016583,259700.0,0.0,0.0,0.0
583,60016601,0.0,0.0,0.0,0.0
584,60016602,0.0,0.0,0.0,0.0
585,60016606,231500.0,0.0,0.0,0.0
586,60016610,0.0,0.0,0.0,0.0
588,60016623,789500.0,0.0,0.0,0.0
547,60016244,722300.0,0.0,0.0,0.0
589,60016652,0.0,0.0,0.0,0.0
590,60016653,0.0,0.0,0.0,0.0
591,60016655,0.0,0.0,0.0,0.0
592,60016656,0.0,0.0,0.0,0.0
593,60016661,20000.0,0.0,0.0,0.0
594,60016662,0.0,0.0,0.0,0.0
595,60016696,21069000.0,7653000.0,0.0,0.0
596,60016745,1211200.0,0.0,0.0,0.0
597,60016749,0.0,0.0,0.0,0.0
598,60016764,167000.0,0.0,0.0,0.0
599,60016778,0.0,0.0,0.0,0.0
575,60016516,0.0,0.0,0.0,0.0
574,60016512,791200.0,0.0,0.0,0.0
573,60016505,0.0,0.0,0.0,0.0
572,60016504,0.0,0.0,0.0,0.0
549,60016267,272800.0,0.0,0.0,0.0
550,60016284,16100.0,0.0,0.0,0.0
551,60016286,0.0,0.0,0.0,0.0
552,60016287,591000.0,22000.0,0.0,0.0
553,60016289,2051700.0,0.0,0.0,0.0
