,Issuing Agent,CUTOFF,CC(-),CC(+)
1519,60036646,20230131,0.0,0.0
1520,60036662,20230131,0.0,0.0
1521,60036676,20230131,0.0,0.0
1522,60036827,20230131,0.0,0.0
1523,60036860,20230131,0.0,0.0
1524,60036883,20230131,0.0,0.0
1525,60036957,20230131,0.0,0.0
1526,60036996,20230131,0.0,0.0
1527,60036999,20230131,0.0,0.0
1528,60037000,20230131,0.0,0.0
1529,60037008,20230131,0.0,0.0
1530,60037014,20230131,0.0,0.0
1531,60037024,20230131,0.0,0.0
1532,60037199,20230131,0.0,0.0
1533,60037230,20230131,0.0,0.0
1534,60037261,20230131,0.0,0.0
1535,60037340,20230131,0.0,0.0
1536,60037350,20230131,0.0,0.0
1537,60037354,20230131,0.0,0.0
1538,60037363,20230131,0.0,1.0
1539,60037366,20230131,0.0,0.0
1540,60037406,20230131,0.0,0.0
1541,60037442,20230131,0.0,0.0
1542,60037447,20230131,0.0,0.0
1543,60037464,20230131,0.0,0.0
1544,60037465,20230131,0.0,0.0
1545,60037485,20230131,0.0,0.0
1546,60037497,20230131,0.0,1.0
1547,60037507,20230131,0.0,0.0
1548,60037515,20230131,0.0,0.0
1549,60037520,20230131,0.0,0.0
1550,60037529,20230131,0.0,0.0
1551,60037553,20230131,0.0,0.0
1552,60037579,20230131,0.0,0.0
1553,60037597,20230131,0.0,0.0
1554,60037598,20230131,0.0,0.0
1555,60037625,20230131,0.0,0.0
1556,60037647,20230131,0.0,0.0
1557,60037648,20230131,0.0,0.0
1558,60037657,20230131,0.0,0.0
1559,60037661,20230131,0.0,0.0
1560,60037677,20230131,0.0,0.0
1561,60037679,20230131,0.0,0.0
1562,60037682,20230131,0.0,0.0
1563,60037686,20230131,0.0,1.0
1564,60037693,20230131,0.0,0.0
1565,60037697,20230131,0.0,0.0
1566,60037706,20230131,0.0,0.0
1567,60037712,20230131,0.0,0.0
1568,60037756,20230131,0.0,0.0
1569,60037757,20230131,0.0,0.0
1570,60037819,20230131,0.0,0.0
1571,60038011,20230131,0.0,0.0
1572,60038080,20230131,0.0,0.0
1573,60038082,20230131,0.0,1.0
1574,60038357,20230131,0.0,0.0
1575,60038392,20230131,0.0,0.0
1576,60038402,20230131,0.0,0.0
1577,60038477,20230131,0.0,0.0
1578,60038502,20230131,0.0,0.0
1579,60038567,20230131,0.0,0.0
1580,60038604,20230131,0.0,0.0
1581,60038634,20230131,0.0,0.0
1582,60038641,20230131,0.0,1.0
1583,60038670,20230131,0.0,0.0
1584,60038737,20230131,0.0,1.0
1585,60038766,20230131,0.0,0.0
1586,60038799,20230131,0.0,0.0
1587,60038806,20230131,0.0,0.0
1588,60038818,20230131,0.0,5.0
1589,60039013,20230131,0.0,0.0
1590,60039061,20230131,0.0,0.0
1591,60039140,20230131,0.0,0.0
1592,60039193,20230131,0.0,0.0
1593,60039194,20230131,0.0,1.0
1594,60039270,20230131,0.0,3.0
1595,60039283,20230131,0.0,1.0
1596,60039331,20230131,0.0,0.0
1597,60039377,20230131,0.0,0.0
1598,60039464,20230131,0.0,0.0
1599,60039537,20230131,0.0,0.0
1600,60039572,20230131,0.0,1.0
1601,60039649,20230131,0.0,0.0
1602,60039660,20230131,0.0,0.0
1603,60039715,20230131,0.0,0.0
1604,60039717,20230131,0.0,1.0
1605,60039789,20230131,0.0,0.0
1606,60039827,20230131,0.0,0.0
1607,60039863,20230131,-1.0,0.0
1608,60040229,20230131,0.0,0.0
1609,60040261,20230131,0.0,1.0
1610,60040264,20230131,0.0,0.0
1611,60040447,20230131,0.0,0.0
1612,60040494,20230131,0.0,0.0
1613,60040537,20230131,0.0,0.0
1614,60040541,20230131,0.0,0.0
1615,60040620,20230131,0.0,0.0
1616,60040659,20230131,0.0,0.0
1617,60040745,20230131,0.0,1.0
1618,60040769,20230131,0.0,0.0
1619,60040902,20230131,0.0,2.0
1620,60040905,20230131,0.0,0.0
1621,60040942,20230131,0.0,0.0
1622,60040955,20230131,0.0,0.0
1623,60040965,20230131,0.0,0.0
1624,60040986,20230131,0.0,1.0
1625,60041028,20230131,0.0,0.0
1626,60041062,20230131,0.0,0.0
1627,60041068,20230131,0.0,0.0
1628,60041082,20230131,0.0,0.0
1629,60041087,20230131,0.0,0.0
1630,60041110,20230131,0.0,0.0
1631,60041111,20230131,0.0,0.0
1632,60041174,20230131,0.0,0.0
1633,60041220,20230131,0.0,0.0
1634,60041228,20230131,0.0,0.0
1635,60041237,20230131,0.0,0.0
1636,60041256,20230131,0.0,0.0
1637,60041262,20230131,0.0,1.0
1638,60041298,20230131,0.0,0.0
1639,60041302,20230131,0.0,2.0
1640,60041304,20230131,0.0,0.0
1641,60041420,20230131,0.0,0.0
1642,60041423,20230131,0.0,0.0
1643,60041472,20230131,0.0,0.0
1644,60041473,20230131,0.0,0.0
1645,60041512,20230131,0.0,0.0
1646,60041526,20230131,0.0,0.0
1647,60041544,20230131,0.0,1.0
1648,60041545,20230131,0.0,0.0
1649,60041567,20230131,0.0,0.0
1650,60041658,20230131,0.0,2.0
1651,60041662,20230131,0.0,1.0
1652,60041681,20230131,0.0,0.0
1653,60041745,20230131,0.0,0.0
1654,60041775,20230131,0.0,0.0
1655,60041778,20230131,0.0,0.0
1656,60041821,20230131,0.0,0.0
1657,60041916,20230131,0.0,0.0
1658,60041963,20230131,0.0,0.0
1659,60041981,20230131,0.0,2.0
1660,60042074,20230131,0.0,0.0
1661,60042080,20230131,0.0,0.0
1662,60042128,20230131,0.0,0.0
1663,60042136,20230131,0.0,2.0
1664,60042208,20230131,0.0,0.0
1665,60042341,20230131,-4.0,0.0
1666,60042373,20230131,0.0,0.0
1667,60042375,20230131,0.0,0.0
1668,60042492,20230131,0.0,0.0
1669,60042549,20230131,0.0,0.0
1670,60042670,20230131,0.0,0.0
1671,60042706,20230131,0.0,1.0
1672,60042773,20230131,-1.0,2.0
1673,60042781,20230131,0.0,0.0
1674,60042783,20230131,0.0,0.0
1675,60042798,20230131,0.0,0.0
1676,60042803,20230131,0.0,0.0
1677,60042839,20230131,0.0,0.0
1678,60042878,20230131,0.0,0.0
1679,60043073,20230131,0.0,0.0
1680,60043093,20230131,-1.0,0.0
1681,60043100,20230131,0.0,0.0
1682,60043202,20230131,0.0,0.0
1683,60043203,20230131,0.0,0.0
1684,60043211,20230131,0.0,1.0
1685,60043308,20230131,0.0,0.0
1686,60043424,20230131,0.0,0.0
1687,60043588,20230131,0.0,0.0
1688,60043596,20230131,0.0,0.0
1689,60043718,20230131,0.0,0.0
1690,60043722,20230131,0.0,0.0
1691,60043779,20230131,0.0,0.0
1692,60043784,20230131,0.0,0.0
1693,60043785,20230131,0.0,0.0
1694,60043825,20230131,0.0,0.0
1695,60043854,20230131,0.0,0.0
1696,60043918,20230131,0.0,2.0
1697,60043923,20230131,0.0,1.0
1698,60043984,20230131,0.0,0.0
1699,60043999,20230131,0.0,1.0
1700,60044009,20230131,0.0,0.0
1701,60044102,20230131,0.0,0.0
1702,60044305,20230131,0.0,0.0
1703,60044306,20230131,-1.0,0.0
1704,60044366,20230131,0.0,0.0
1705,60044555,20230131,0.0,1.0
1706,60044563,20230131,0.0,0.0
1707,60044712,20230131,0.0,0.0
1708,60044722,20230131,0.0,0.0
1709,60044725,20230131,0.0,0.0
1710,60044819,20230131,0.0,0.0
1711,60044938,20230131,0.0,0.0
1712,60045018,20230131,0.0,0.0
1713,60045076,20230131,0.0,0.0
1714,60045089,20230131,0.0,0.0
1715,60045120,20230131,0.0,0.0
1716,60045133,20230131,0.0,0.0
1717,60045138,20230131,0.0,0.0
1718,60045169,20230131,0.0,0.0
1719,60045255,20230131,0.0,0.0
1720,60045276,20230131,-1.0,0.0
1721,60045305,20230131,0.0,1.0
1722,60045327,20230131,0.0,0.0
1723,60045437,20230131,0.0,0.0
1724,60045441,20230131,0.0,0.0
1725,60045633,20230131,0.0,0.0
1726,60045676,20230131,0.0,0.0
1727,60045689,20230131,0.0,1.0
1728,60045701,20230131,0.0,0.0
1729,60045715,20230131,0.0,0.0
1730,60045760,20230131,0.0,0.0
1731,60045802,20230131,0.0,0.0
1732,60045813,20230131,0.0,0.0
1733,60045818,20230131,0.0,0.0
1734,60045840,20230131,0.0,1.0
1735,60045858,20230131,0.0,1.0
1736,60045862,20230131,0.0,0.0
1737,60045900,20230131,0.0,0.0
1738,60045902,20230131,0.0,0.0
1739,60046025,20230131,0.0,0.0
1740,60046054,20230131,0.0,0.0
1741,60046079,20230131,0.0,0.0
1742,60046124,20230131,0.0,0.0
1743,60046125,20230131,0.0,0.0
1744,60046151,20230131,0.0,0.0
1745,60046183,20230131,0.0,0.0
1746,60046214,20230131,0.0,3.0
1747,60046238,20230131,-2.0,1.0
1748,60046253,20230131,-5.0,0.0
1749,60046261,20230131,0.0,0.0
1750,60046269,20230131,0.0,0.0
1751,60046287,20230131,0.0,0.0
1752,60046368,20230131,0.0,0.0
1753,60046392,20230131,0.0,0.0
1754,60046504,20230131,-1.0,0.0
1755,60046535,20230131,0.0,0.0
1756,60046561,20230131,0.0,0.0
1757,60046600,20230131,0.0,0.0
1758,60046812,20230131,0.0,0.0
1759,60046818,20230131,0.0,1.0
1760,60046843,20230131,0.0,0.0
1761,60046961,20230131,0.0,0.0
1762,60047024,20230131,0.0,0.0
1763,60047037,20230131,0.0,1.0
1764,60047089,20230131,0.0,0.0
1765,60047205,20230131,0.0,0.0
1766,60047405,20230131,0.0,2.0
1767,60047519,20230131,0.0,0.0
1768,60047638,20230131,0.0,0.0
1769,60047641,20230131,0.0,1.0
1770,60047665,20230131,0.0,0.0
1771,60047904,20230131,0.0,0.0
1772,60047909,20230131,0.0,0.0
1773,60047933,20230131,0.0,0.0
1774,60047939,20230131,0.0,0.0
1775,60048064,20230131,0.0,0.0
1776,60048084,20230131,0.0,0.0
1777,60048208,20230131,0.0,0.0
1778,60048242,20230131,0.0,0.0
1779,60048611,20230131,0.0,0.0
1780,60048682,20230131,0.0,0.0
1781,60048826,20230131,0.0,0.0
1782,60049108,20230131,0.0,0.0
1783,60049120,20230131,0.0,0.0
1784,60049221,20230131,0.0,1.0
1785,60049228,20230131,-1.0,1.0
1786,60049232,20230131,0.0,0.0
1787,60049386,20230131,0.0,0.0
1788,60049391,20230131,0.0,0.0
1789,60049402,20230131,0.0,0.0
1790,60049464,20230131,0.0,0.0
1791,60049525,20230131,0.0,1.0
1792,60049558,20230131,0.0,0.0
1793,60049726,20230131,0.0,0.0
1794,60049885,20230131,0.0,0.0
1795,60049941,20230131,0.0,0.0
1796,60050013,20230131,0.0,0.0
1797,60050224,20230131,0.0,1.0
1798,60050232,20230131,0.0,1.0
1799,60050233,20230131,0.0,0.0
1800,60050279,20230131,0.0,1.0
1801,60050349,20230131,0.0,0.0
1802,60050457,20230131,0.0,0.0
1803,60050483,20230131,0.0,0.0
1804,60050522,20230131,0.0,0.0
1805,60050639,20230131,-1.0,0.0
1806,60050719,20230131,0.0,0.0
1807,60050752,20230131,0.0,0.0
1808,60050772,20230131,0.0,0.0
1809,60050816,20230131,0.0,0.0
1810,60050824,20230131,0.0,0.0
1811,60050874,20230131,0.0,0.0
1812,60050927,20230131,0.0,2.0
1813,60050966,20230131,0.0,0.0
1814,60050976,20230131,0.0,0.0
1815,60051003,20230131,0.0,0.0
1816,60051014,20230131,0.0,0.0
1817,60051063,20230131,0.0,0.0
1818,60051068,20230131,0.0,0.0
1819,60051072,20230131,0.0,0.0
1820,60051114,20230131,0.0,0.0
1821,60051178,20230131,0.0,0.0
1822,60051181,20230131,0.0,0.0
1823,60051183,20230131,-1.0,0.0
1824,60051257,20230131,0.0,0.0
1825,60051262,20230131,0.0,0.0
1826,60051313,20230131,0.0,1.0
1827,60051314,20230131,0.0,1.0
1828,60051323,20230131,0.0,0.0
1829,60051369,20230131,0.0,0.0
1830,60051553,20230131,0.0,0.0
1831,60051554,20230131,0.0,0.0
1832,60051584,20230131,0.0,1.0
1833,60051596,20230131,0.0,0.0
1834,60051627,20230131,0.0,1.0
1835,60051639,20230131,0.0,0.0
1836,60051640,20230131,0.0,0.0
1837,60051692,20230131,0.0,0.0
1838,60051720,20230131,0.0,0.0
1839,60051731,20230131,0.0,0.0
1840,60051732,20230131,0.0,0.0
1841,60051800,20230131,0.0,0.0
1842,60051843,20230131,0.0,0.0
1843,60051895,20230131,0.0,1.0
1844,60051901,20230131,0.0,0.0
1845,60051937,20230131,0.0,0.0
1846,60051992,20230131,0.0,0.0
1847,60052052,20230131,0.0,0.0
1848,60052055,20230131,0.0,0.0
1849,60052090,20230131,0.0,1.0
1850,60052092,20230131,0.0,0.0
1851,60052230,20230131,0.0,0.0
1852,60052239,20230131,0.0,0.0
1853,60052247,20230131,0.0,0.0
1854,60052314,20230131,0.0,0.0
1855,60052315,20230131,0.0,0.0
1856,60052318,20230131,0.0,0.0
1857,60052382,20230131,0.0,0.0
1858,60052391,20230131,0.0,0.0
1859,60052430,20230131,0.0,1.0
1860,60052432,20230131,0.0,0.0
1861,60052531,20230131,0.0,0.0
1862,60052549,20230131,0.0,0.0
1863,60052596,20230131,0.0,0.0
1864,60052601,20230131,0.0,0.0
1865,60052633,20230131,0.0,0.0
1866,60052641,20230131,0.0,0.0
1867,60052646,20230131,0.0,1.0
1868,60052711,20230131,0.0,0.0
1869,60052756,20230131,0.0,0.0
1870,60052789,20230131,0.0,0.0
1871,60052798,20230131,0.0,0.0
1872,60052873,20230131,0.0,0.0
1873,60052876,20230131,0.0,0.0
1874,60052915,20230131,0.0,0.0
1875,60052933,20230131,0.0,0.0
1876,60052952,20230131,0.0,1.0
1877,60052984,20230131,0.0,0.0
1878,60052986,20230131,-1.0,2.0
1879,60052990,20230131,0.0,0.0
1880,60052995,20230131,0.0,1.0
1881,60053045,20230131,0.0,3.0
1882,60053047,20230131,0.0,1.0
1883,60053048,20230131,0.0,0.0
1884,60053115,20230131,-1.0,0.0
1885,60053126,20230131,0.0,0.0
1886,60053138,20230131,0.0,0.0
1887,60053155,20230131,0.0,0.0
1888,60053158,20230131,0.0,0.0
1889,60053167,20230131,0.0,0.0
1890,60053182,20230131,0.0,0.0
1891,60053193,20230131,0.0,0.0
1892,60053203,20230131,0.0,0.0
1893,60053271,20230131,0.0,0.0
1894,60053274,20230131,0.0,0.0
1895,60053308,20230131,0.0,0.0
1896,60053309,20230131,0.0,0.0
1897,60053352,20230131,0.0,1.0
1898,60053378,20230131,0.0,0.0
1899,60053396,20230131,0.0,0.0
1900,60053449,20230131,0.0,0.0
1901,60053461,20230131,0.0,0.0
1902,60053465,20230131,0.0,0.0
1903,60053528,20230131,0.0,0.0
1904,60053541,20230131,0.0,0.0
1905,60053611,20230131,0.0,0.0
1906,60053613,20230131,0.0,0.0
1907,60053731,20230131,0.0,0.0
1908,60053789,20230131,0.0,0.0
1909,60053860,20230131,0.0,0.0
1910,60053884,20230131,0.0,0.0
1911,60053893,20230131,0.0,0.0
1912,60053940,20230131,0.0,0.0
1913,60053967,20230131,0.0,0.0
1914,60053972,20230131,0.0,2.0
1915,60053993,20230131,0.0,1.0
1916,60054015,20230131,0.0,0.0
1917,60054016,20230131,0.0,0.0
1918,60054022,20230131,0.0,0.0
1919,60054078,20230131,0.0,0.0
1920,60054091,20230131,0.0,0.0
1921,60054103,20230131,0.0,0.0
1922,60054127,20230131,0.0,2.0
1923,60054133,20230131,0.0,0.0
1924,60054177,20230131,0.0,0.0
1925,60054187,20230131,0.0,1.0
1926,60054191,20230131,0.0,0.0
1927,60054229,20230131,0.0,0.0
1928,60054245,20230131,0.0,0.0
1929,60054266,20230131,0.0,1.0
1930,60054276,20230131,0.0,0.0
1931,60054281,20230131,0.0,0.0
1932,60054295,20230131,0.0,0.0
1933,60054336,20230131,0.0,0.0
1934,60054338,20230131,0.0,0.0
1935,60054359,20230131,-1.0,0.0
1936,60054433,20230131,0.0,0.0
1937,60054469,20230131,0.0,0.0
1938,60054472,20230131,0.0,1.0
1939,60054473,20230131,0.0,1.0
1940,60054476,20230131,0.0,1.0
1941,60054478,20230131,0.0,1.0
1942,60054480,20230131,0.0,0.0
1943,60054510,20230131,0.0,0.0
1944,60054549,20230131,0.0,0.0
1945,60054572,20230131,0.0,0.0
1946,60054579,20230131,0.0,0.0
1947,60054587,20230131,0.0,0.0
1948,60054604,20230131,0.0,0.0
1949,60054609,20230131,0.0,0.0
1950,60054635,20230131,0.0,0.0
1951,60054688,20230131,0.0,0.0
1952,60054695,20230131,0.0,0.0
1953,60054696,20230131,0.0,0.0
1954,60054702,20230131,0.0,0.0
1955,60054734,20230131,0.0,0.0
1956,60054813,20230131,0.0,0.0
1957,60054825,20230131,0.0,0.0
1958,60054883,20230131,0.0,0.0
1959,60054895,20230131,0.0,0.0
1960,60054960,20230131,0.0,0.0
1961,60054978,20230131,0.0,0.0
1962,60054979,20230131,0.0,0.0
1963,60055010,20230131,0.0,1.0
1964,60055017,20230131,0.0,0.0
1965,60055035,20230131,0.0,0.0
1966,60055041,20230131,0.0,0.0
1967,60055095,20230131,0.0,1.0
1968,60055101,20230131,0.0,1.0
1969,60055110,20230131,0.0,0.0
1970,60055137,20230131,0.0,1.0
1971,60055194,20230131,-4.0,0.0
1972,60055261,20230131,0.0,1.0
1973,60055273,20230131,0.0,0.0
1974,60055323,20230131,0.0,1.0
1975,60055325,20230131,0.0,0.0
1976,60055371,20230131,0.0,0.0
1977,60055379,20230131,0.0,2.0
1978,60055419,20230131,0.0,0.0
1979,60055421,20230131,0.0,0.0
1980,60055451,20230131,0.0,0.0
1981,60055465,20230131,0.0,0.0
1982,60055466,20230131,0.0,0.0
1983,60055507,20230131,0.0,0.0
1984,60055533,20230131,0.0,0.0
1985,60055569,20230131,0.0,0.0
1986,60055614,20230131,0.0,1.0
1987,60055623,20230131,0.0,1.0
1988,60055648,20230131,0.0,1.0
1989,60055663,20230131,0.0,0.0
1990,60055711,20230131,0.0,0.0
1991,60055712,20230131,0.0,0.0
1992,60055714,20230131,0.0,0.0
1993,60055798,20230131,0.0,0.0
1994,60055816,20230131,0.0,1.0
1995,60055853,20230131,0.0,0.0
1996,60055891,20230131,0.0,1.0
1997,60055919,20230131,0.0,2.0
1998,60055929,20230131,0.0,7.0
1999,60055930,20230131,0.0,1.0
2000,60055932,20230131,0.0,1.0
2001,60055933,20230131,0.0,5.0
2002,60055934,20230131,0.0,2.0
2003,60055935,20230131,0.0,1.0
2004,60055936,20230131,0.0,1.0
2005,60055939,20230131,0.0,1.0
2006,60055940,20230131,0.0,1.0
2007,60055955,20230131,0.0,0.0
2008,60055972,20230131,-1.0,2.0
2009,60055973,20230131,0.0,0.0
2010,60056019,20230131,0.0,0.0
2011,60056020,20230131,0.0,1.0
2012,60056087,20230131,0.0,0.0
2013,60056091,20230131,0.0,2.0
2014,60056108,20230131,0.0,0.0
2015,60056176,20230131,0.0,1.0
2016,60056187,20230131,0.0,2.0
2017,60056210,20230131,0.0,1.0
2018,60056221,20230131,0.0,1.0
2019,60056240,20230131,0.0,2.0
2020,60056249,20230131,-2.0,2.0
2021,60056252,20230131,0.0,0.0
2022,60056267,20230131,0.0,0.0
2023,60056287,20230131,0.0,0.0
2024,60056290,20230131,0.0,1.0
2025,60056393,20230131,0.0,1.0
2026,60056562,20230131,-2.0,0.0
2027,60056582,20230131,0.0,1.0
2028,60056693,20230131,0.0,1.0
2029,60056695,20230131,0.0,1.0
2030,60056698,20230131,0.0,1.0
2031,60056750,20230131,-1.0,0.0
2032,60056857,20230131,0.0,1.0
2033,60056908,20230131,0.0,1.0
2034,60056934,20230131,0.0,0.0
2035,60056936,20230131,0.0,1.0
2036,60056955,20230131,0.0,0.0
2037,60056959,20230131,0.0,1.0
2038,60056965,20230131,0.0,0.0
2039,60056974,20230131,0.0,1.0
2040,60056991,20230131,0.0,1.0
2041,60056992,20230131,0.0,1.0
2042,60056997,20230131,0.0,1.0
2043,60056998,20230131,0.0,1.0
2044,60056999,20230131,0.0,1.0
2045,60057000,20230131,0.0,1.0
2046,60057048,20230131,0.0,1.0
2047,60057050,20230131,0.0,1.0
2048,60057063,20230131,0.0,1.0
2049,60057169,20230131,0.0,2.0
2050,60057170,20230131,0.0,1.0
2051,60057214,20230131,0.0,0.0
2052,60057279,20230131,0.0,1.0
2053,60057288,20230131,0.0,1.0
2054,60057289,20230131,0.0,1.0
2055,60057290,20230131,0.0,6.0
2056,60057331,20230131,0.0,4.0
2057,60057335,20230131,0.0,3.0
2058,60057336,20230131,0.0,1.0
2059,60057342,20230131,0.0,1.0
2060,60057385,20230131,0.0,0.0
2061,60057388,20230131,0.0,4.0
2062,60057389,20230131,0.0,1.0
2063,60057391,20230131,0.0,1.0
2064,60057405,20230131,0.0,3.0
2065,60057466,20230131,0.0,1.0
2066,60057593,20230131,0.0,1.0
2067,60057700,20230131,0.0,1.0
2068,60057705,20230131,0.0,1.0
2069,60057747,20230131,0.0,1.0
2070,60057762,20230131,0.0,1.0
2071,60057764,20230131,0.0,2.0
2072,60057769,20230131,0.0,1.0
2073,60057789,20230131,0.0,3.0
2074,60057794,20230131,0.0,1.0
2075,60057857,20230131,-1.0,0.0
2076,60057864,20230131,0.0,3.0
2077,60057865,20230131,0.0,0.0
2078,60057866,20230131,0.0,1.0
2079,60057869,20230131,-1.0,0.0
2080,60057930,20230131,0.0,1.0
2081,60057963,20230131,0.0,0.0
2082,60057975,20230131,0.0,1.0
2083,60057976,20230131,-1.0,0.0
2084,60058013,20230131,0.0,1.0
2085,60058033,20230131,0.0,1.0
2086,60058060,20230131,0.0,1.0
2087,60058064,20230131,0.0,0.0
2088,60058069,20230131,0.0,0.0
2089,60058126,20230131,0.0,1.0
2090,60058129,20230131,0.0,2.0
2091,60058135,20230131,0.0,0.0
2092,60058138,20230131,0.0,1.0
2093,60058139,20230131,0.0,1.0
2094,60058140,20230131,0.0,1.0
2095,60058142,20230131,0.0,1.0
2096,60058239,20230131,-1.0,0.0
2097,60058240,20230131,0.0,1.0
2098,60058262,20230131,0.0,1.0
2099,60058263,20230131,0.0,1.0
2100,60058264,20230131,0.0,1.0
2101,60058295,20230131,0.0,2.0
2102,60058311,20230131,0.0,1.0
2103,60058322,20230131,0.0,0.0
2104,60058404,20230131,0.0,1.0
2105,60058447,20230131,0.0,1.0
2106,60058469,20230131,0.0,1.0
2107,60058495,20230131,0.0,2.0
2108,60058541,20230131,0.0,1.0
2109,60058551,20230131,0.0,1.0
2110,60058687,20230131,0.0,0.0
2111,60058726,20230131,0.0,1.0
2112,60058727,20230131,0.0,1.0
2113,60058739,20230131,0.0,0.0
2114,60058744,20230131,0.0,1.0
2115,60058748,20230131,0.0,3.0
2116,60058844,20230131,0.0,1.0
2117,60058929,20230131,0.0,2.0
2118,60058969,20230131,-2.0,0.0
2119,60058973,20230131,0.0,4.0
2120,60058990,20230131,0.0,1.0
2121,60059033,20230131,0.0,3.0
2122,60059132,20230131,0.0,1.0
2123,60059144,20230131,0.0,1.0
2124,60059145,20230131,0.0,4.0
2125,60059146,20230131,0.0,2.0
2126,60059147,20230131,0.0,1.0
2127,60059148,20230131,0.0,1.0
2128,60059149,20230131,0.0,1.0
2129,60059153,20230131,0.0,1.0
2130,60059228,20230131,0.0,1.0
2131,60059259,20230131,-1.0,0.0
2132,60059283,20230131,0.0,3.0
2133,60059297,20230131,0.0,1.0
2134,60059310,20230131,0.0,1.0
2135,60059311,20230131,0.0,1.0
2136,60059352,20230131,-2.0,0.0
2137,60059355,20230131,0.0,6.0
2138,60059361,20230131,0.0,1.0
2139,60059363,20230131,0.0,0.0
2140,60059396,20230131,0.0,1.0
2141,60059409,20230131,0.0,1.0
2142,60059511,20230131,0.0,1.0
2143,60059617,20230131,-5.0,3.0
2144,60059660,20230131,0.0,1.0
2145,60059661,20230131,0.0,1.0
2146,60059672,20230131,0.0,7.0
2147,60059816,20230131,0.0,1.0
2148,60059869,20230131,0.0,1.0
2149,60059981,20230131,-1.0,0.0
2150,60059982,20230131,-1.0,0.0
2151,60060431,20230131,0.0,0.0
2152,60060464,20230131,0.0,1.0
2153,60060470,20230131,0.0,0.0
2154,60060633,20230131,0.0,1.0
2155,60060637,20230131,0.0,0.0
2156,60060664,20230131,0.0,1.0
2157,60060671,20230131,0.0,2.0
2158,60060797,20230131,0.0,1.0
2159,60060841,20230131,0.0,0.0
2160,60061035,20230131,-1.0,0.0
2161,60061075,20230131,0.0,1.0
2162,60061132,20230131,0.0,1.0
2163,60061343,20230131,0.0,2.0
2164,60061591,20230131,0.0,0.0
2165,60061600,20230131,-1.0,0.0
2166,60061683,20230131,0.0,1.0
2167,60061917,20230131,0.0,2.0
2168,60061923,20230131,0.0,1.0
2169,60061977,20230131,0.0,0.0
2170,60062229,20230131,0.0,1.0
2171,60062237,20230131,0.0,2.0
2172,60062313,20230131,0.0,1.0
2173,60062317,20230131,0.0,1.0
2174,60062355,20230131,0.0,0.0
2175,60062463,20230131,0.0,1.0
2176,60062474,20230131,0.0,3.0
2177,60062475,20230131,0.0,2.0
2178,60062477,20230131,0.0,2.0
2179,60063054,20230131,0.0,1.0
2180,60063082,20230131,0.0,1.0
2181,60063206,20230131,0.0,1.0
2182,60063260,20230131,0.0,1.0
2183,60063522,20230131,-1.0,0.0
2184,60063850,20230131,0.0,1.0
2185,60063854,20230131,0.0,1.0
2186,60063857,20230131,0.0,1.0
2187,60063973,20230131,0.0,1.0
2188,60064674,20230131,-1.0,5.0
2189,60064945,20230131,0.0,2.0
2190,60064968,20230131,-2.0,0.0
2191,60064987,20230131,0.0,0.0
2192,60065153,20230131,0.0,0.0
2193,60065271,20230131,0.0,2.0
2194,60065312,20230131,0.0,0.0
2195,60065651,20230131,0.0,1.0
2196,60066095,20230131,0.0,1.0
2197,60066517,20230131,0.0,2.0
2198,60066547,20230131,0.0,1.0
2199,60066756,20230131,0.0,1.0
2200,60066766,20230131,0.0,1.0
2201,60066784,20230131,0.0,2.0
2202,60066792,20230131,0.0,1.0
2203,60066796,20230131,0.0,2.0
2204,60066803,20230131,0.0,1.0
2205,60066840,20230131,0.0,0.0
2206,60066864,20230131,0.0,1.0
2207,60066901,20230131,0.0,2.0
2208,60066908,20230131,-1.0,0.0
2209,60067077,20230131,-1.0,1.0
2210,60067090,20230131,-1.0,0.0
2211,60067092,20230131,0.0,1.0
2212,60067108,20230131,-1.0,0.0
2213,60067127,20230131,0.0,1.0
2214,60067140,20230131,0.0,1.0
2215,60067142,20230131,0.0,1.0
2216,60067159,20230131,0.0,1.0
2217,60067208,20230131,0.0,1.0
2218,60067221,20230131,-1.0,0.0
2219,60067224,20230131,-2.0,0.0
2220,60067229,20230131,0.0,1.0
2221,60067311,20230131,0.0,1.0
2222,60067312,20230131,0.0,1.0
2223,60067383,20230131,0.0,1.0
2224,60067412,20230131,0.0,1.0
2225,60067413,20230131,0.0,1.0
2226,60067414,20230131,-2.0,3.0
2227,60067416,20230131,0.0,1.0
2228,60067417,20230131,0.0,1.0
2229,60067425,20230131,0.0,1.0
2230,60067428,20230131,0.0,1.0
2231,60067436,20230131,0.0,1.0
2232,60067453,20230131,0.0,1.0
2233,60067482,20230131,0.0,0.0
2234,60067517,20230131,-1.0,0.0
2235,60067540,20230131,0.0,1.0
2236,60067554,20230131,0.0,2.0
2237,60067560,20230131,0.0,5.0
2238,60067561,20230131,0.0,1.0
2239,60067572,20230131,0.0,1.0
2240,60067591,20230131,0.0,1.0
2241,60067624,20230131,0.0,1.0
2242,60067627,20230131,0.0,1.0
2243,60067632,20230131,0.0,1.0
2244,60067636,20230131,-2.0,2.0
2245,60067640,20230131,0.0,2.0
2246,60067648,20230131,0.0,2.0
2247,60067700,20230131,0.0,1.0
2248,60067718,20230131,0.0,3.0
2249,60068089,20230131,0.0,1.0
2250,60068090,20230131,0.0,1.0
2251,60068104,20230131,0.0,2.0
