,Issuing Agent,PolicyNum,Product Code,Count_Policy,Base/Rider
2865,60071439,80131568,URC6,1,Rider
2866,60071439,80131568,RHB1,1,Rider
2867,60071439,80131568,URC5,1,Rider
2868,60071439,80131568,URA5,1,Rider
2869,60071439,80131568,UL05,1,Base
2870,60075180,80131518,URC5,1,Rider
2871,60075180,80131518,UL05,1,Base
2872,60075180,80131518,URA5,1,Rider
2873,60074208,80131666,UL05,1,Base
2874,60074208,80131666,URA5,1,Rider
2875,60074208,80131666,URC5,1,Rider
2876,60072990,80131695,TL01,1,Base
2877,60074212,80132129,URA5,1,Rider
2878,60074212,80132129,UL05,1,Base
2879,60074212,80132129,RHB1,1,Rider
2880,60074212,80132129,URC5,1,Rider
2881,60067640,80132200,UL05,1,Base
2882,60071381,80132368,URA5,1,Rider
2883,60071381,80132368,URC5,1,Rider
2884,60071381,80132368,RHB1,1,Rider
2885,60071381,80132368,UL05,1,Base
2886,60055936,80132273,UL05,1,Base
2887,60075545,80132455,RHS1,1,Rider
2888,60075545,80132455,UL05,1,Base
2889,60075545,80132455,URC5,1,Rider
2890,60075545,80132455,URA5,1,Rider
2891,60075545,80132455,RHB1,1,Rider
2892,60076088,80133004,URA5,1,Rider
2893,60076088,80133004,UL05,1,Base
2894,60055929,80131555,UL05,1,Base
2895,60058929,80133008,URA5,1,Rider
2896,60058929,80133008,UL05,1,Base
2897,60075864,80131649,URC6,1,Rider
2898,60075864,80131649,URA5,1,Rider
2899,60075864,80131649,RHB1,1,Rider
2900,60075864,80131649,UL05,1,Base
2901,60067718,80131657,URC5,1,Rider
2902,60067718,80131657,RHB1,1,Rider
2903,60067718,80131657,UL05,1,Base
2904,60067718,80131657,URA5,1,Rider
2905,60068090,80131761,URC5,1,Rider
2906,60068090,80131761,URA5,1,Rider
2907,60068090,80131761,URC6,1,Rider
2908,60068090,80131761,RHB1,1,Rider
2909,60068090,80131761,UL05,1,Base
2910,60075322,80132039,RHB1,1,Rider
2911,60075322,80132039,UL05,1,Base
2912,60075322,80132039,URC5,1,Rider
2913,60075322,80132039,URA5,1,Rider
2914,60073399,80132316,UL05,1,Base
2915,60075262,80131982,UL05,1,Base
2916,60075262,80131982,URA5,1,Rider
2917,60075262,80131982,URC5,1,Rider
2918,60073255,80133066,URA5,1,Rider
2919,60073255,80133066,UL05,1,Base
2920,60073255,80133066,RHB1,1,Rider
2921,60073255,80133066,URC5,1,Rider
2922,60076117,80132850,RHB1,1,Rider
2923,60076117,80132850,UL05,1,Base
2924,60076117,80132850,URC5,1,Rider
2925,60076117,80132850,URA5,1,Rider
2926,60075864,80131654,RHB1,1,Rider
2927,60075864,80131654,URA5,1,Rider
2928,60075864,80131654,UL05,1,Base
2929,60075864,80131654,URC5,1,Rider
2930,60045858,80132281,UL05,1,Base
2931,60045858,80132281,URC5,1,Rider
2932,60057405,80132355,URA5,1,Rider
2933,60057405,80132355,URC6,1,Rider
2934,60057405,80132355,UL05,1,Base
2935,60057405,80132355,RHB1,1,Rider
2936,60057405,80132355,URC5,1,Rider
2937,60061343,80132054,URC5,1,Rider
2938,60061343,80132054,RHB1,1,Rider
2939,60061343,80132054,UL05,1,Base
2940,60061343,80132054,URA5,1,Rider
2941,60057388,80132488,UL06,1,Base
2942,60057388,80132488,URA5,1,Rider
2943,60066792,80131025,URT5,1,Rider
2944,60066792,80131025,RHB1,1,Rider
2945,60066792,80131025,URC6,1,Rider
2946,60066792,80131025,URA5,1,Rider
2947,60066792,80131025,URC5,1,Rider
2948,60066792,80131025,UL05,1,Base
2949,60075715,80132707,RHS1,1,Rider
2950,60075715,80132707,RHB1,1,Rider
2951,60075715,80132707,URC5,1,Rider
2952,60075715,80132707,URA5,1,Rider
2953,60075715,80132707,UL05,1,Base
2954,60076117,80132851,URC6,1,Rider
2955,60076117,80132851,RHB1,1,Rider
2956,60076117,80132851,UL05,1,Base
2957,60075658,80132139,URC5,1,Rider
2958,60075658,80132139,RHS1,1,Rider
2959,60075658,80132139,URA5,1,Rider
2960,60075658,80132139,RHB1,1,Rider
2961,60075658,80132139,UL05,1,Base
2962,60057335,80132460,URA5,1,Rider
2963,60057335,80132460,UL06,1,Base
2964,60075687,80132900,UL05,1,Base
2965,60075687,80132900,URA5,1,Rider
2966,60075687,80132900,URC5,1,Rider
2967,60075898,80131891,RHB1,1,Rider
2968,60075898,80131891,UL05,1,Base
2969,60075898,80131891,URA5,1,Rider
2970,60075898,80131891,URC5,1,Rider
2971,60075269,80132065,UL06,1,Base
2972,60058973,80131951,RHB1,1,Rider
2973,60058973,80131951,URC5,1,Rider
2974,60058973,80131951,URC6,1,Rider
2975,60058973,80131951,UL05,1,Base
2976,60058973,80131951,URA5,1,Rider
2977,60024325,80131841,URA5,1,Rider
2978,60024325,80131841,URC5,1,Rider
2979,60024325,80131841,RHB1,1,Rider
2980,60024325,80131841,URC6,1,Rider
2981,60024325,80131841,UL05,1,Base
2982,60075816,80131816,RHS1,1,Rider
2983,60075816,80131816,RHB1,1,Rider
2984,60075816,80131816,UL05,1,Base
2985,60059033,80132208,UL05,1,Base
2986,60059033,80132208,URC5,1,Rider
2987,60059033,80132208,URA5,1,Rider
2988,60059033,80132208,URC6,1,Rider
2989,60059033,80132208,RHS1,1,Rider
2990,60059033,80132208,RHB1,1,Rider
2991,60072782,80132199,UL05,1,Base
2992,60071860,80132092,URC5,1,Rider
2993,60071860,80132092,UL05,1,Base
2994,60071860,80132092,URC6,1,Rider
2995,60075835,80132413,URA5,1,Rider
2996,60075835,80132413,UL05,1,Base
2997,60075835,80132413,RHB1,1,Rider
2998,60075835,80132413,RHS1,1,Rider
2999,60057279,80132728,URC5,1,Rider
3000,60057279,80132728,UL06,1,Base
3001,60075061,80132792,URC5,1,Rider
3002,60075061,80132792,UL05,1,Base
3003,60075061,80132792,URA5,1,Rider
3004,60075061,80132792,RHB1,1,Rider
3005,60075061,80132792,RHS1,1,Rider
3006,60039270,80132538,URC5,1,Rider
3007,60039270,80132538,URC6,1,Rider
3008,60039270,80132538,RHB1,1,Rider
3009,60039270,80132538,URA5,1,Rider
3010,60039270,80132538,RHS1,1,Rider
3011,60039270,80132538,UL06,1,Base
3012,60069309,80132629,URC5,1,Rider
3013,60069309,80132629,UL05,1,Base
3014,60069309,80132629,URA5,1,Rider
3015,60069309,80132629,RHB1,1,Rider
3016,60069309,80132629,URC6,1,Rider
3017,60069309,80132629,RHS1,1,Rider
3018,60076088,80133007,URA5,1,Rider
3019,60076088,80133007,RHB1,1,Rider
3020,60076088,80133007,UL05,1,Base
3021,60075422,80131331,RHB1,1,Rider
3022,60075422,80131331,URA5,1,Rider
3023,60075422,80131331,UL05,1,Base
3024,60075422,80131331,URC5,1,Rider
3025,60068400,80131643,URC5,1,Rider
3026,60068400,80131643,URA5,1,Rider
3027,60068400,80131643,RHB1,1,Rider
3028,60068400,80131643,UL06,1,Base
3029,60075236,80132014,UL05,1,Base
3030,60073399,80132333,UL05,1,Base
3031,60075434,80132562,RHB1,1,Rider
3032,60075434,80132562,RHS1,1,Rider
3033,60075434,80132562,URA5,1,Rider
3034,60075434,80132562,URC5,1,Rider
3035,60075434,80132562,UL06,1,Base
3036,60071565,80132507,UL05,1,Base
3037,60071565,80132507,URC5,1,Rider
3038,60071565,80132507,URA5,1,Rider
3039,60074396,80132482,URA5,1,Rider
3040,60074396,80132482,URC5,1,Rider
3041,60074396,80132482,UL06,1,Base
3042,60073921,80132917,RHB1,1,Rider
3043,60073921,80132917,UL05,1,Base
3044,60073921,80132917,RHS1,1,Rider
3045,60073921,80132917,URA5,1,Rider
3046,60073921,80132917,URC5,1,Rider
3047,60071395,80133044,URA5,1,Rider
3048,60071395,80133044,URC6,1,Rider
3049,60071395,80133044,RHB1,1,Rider
3050,60071395,80133044,UL05,1,Base
3051,60071395,80133044,URC5,1,Rider
3052,60075706,80131466,URC5,1,Rider
3053,60075706,80131466,URA5,1,Rider
3054,60075706,80131466,RHB1,1,Rider
3055,60075706,80131466,UL05,1,Base
3056,60075706,80131466,RHS1,1,Rider
3057,60068904,80132776,UL05,1,Base
3058,60068904,80132776,URA5,1,Rider
3059,60068904,80132776,RHB1,1,Rider
3060,60068904,80132776,URC5,1,Rider
3061,60069134,80131676,UL06,1,Base
3062,60047405,80131489,URC5,1,Rider
3063,60047405,80131489,RHS1,1,Rider
3064,60047405,80131489,URA5,1,Rider
3065,60047405,80131489,UL05,1,Base
3066,60047405,80131489,URT5,1,Rider
3067,60047405,80131489,RHB1,1,Rider
3068,60075545,80132472,RHB1,1,Rider
3069,60075545,80132472,URC5,1,Rider
3070,60075545,80132472,URT5,1,Rider
3071,60075545,80132472,URA5,1,Rider
3072,60075545,80132472,RHS1,1,Rider
3073,60075545,80132472,UL05,1,Base
3074,60055930,80131875,URA5,1,Rider
3075,60055930,80131875,UL05,1,Base
3076,60072435,80132380,RHB1,1,Rider
3077,60072435,80132380,URA5,1,Rider
3078,60072435,80132380,UL05,1,Base
3079,60075684,80132457,URC6,1,Rider
3080,60075684,80132457,UL05,1,Base
3081,60075684,80132457,RHB1,1,Rider
3082,60075684,80132457,RHS1,1,Rider
3083,60069097,80132570,URA5,1,Rider
3084,60069097,80132570,UL06,1,Base
3085,60075920,80132521,UL05,1,Base
3086,60075920,80132521,RHB1,1,Rider
3087,60075920,80132521,URC5,1,Rider
3088,60075920,80132521,URA5,1,Rider
3089,60031413,80132401,URA5,1,Rider
3090,60031413,80132401,UL05,1,Base
3091,60031413,80132401,URC6,1,Rider
3092,60031413,80132401,URC5,1,Rider
3093,60031413,80132401,RHB1,1,Rider
3094,60073055,80131832,URC5,1,Rider
3095,60073055,80131832,URA5,1,Rider
3096,60073055,80131832,URT5,1,Rider
3097,60073055,80131832,RHB1,1,Rider
3098,60073055,80131832,UL05,1,Base
3099,60071971,80132754,URC6,1,Rider
3100,60071971,80132754,RHB1,1,Rider
3101,60071971,80132754,URC5,1,Rider
3102,60071971,80132754,URT5,1,Rider
3103,60071971,80132754,URA5,1,Rider
3104,60071971,80132754,UL05,1,Base
3105,60013398,80132977,URA5,1,Rider
3106,60013398,80132977,URC5,1,Rider
3107,60013398,80132977,UL05,1,Base
3108,60013398,80132977,RHB1,1,Rider
3109,60013398,80132977,RHS1,1,Rider
3110,60069896,80132786,UL05,1,Base
3111,60073819,80132575,UL05,1,Base
3112,60073819,80132575,URA5,1,Rider
3113,60073819,80132575,URC5,1,Rider
3114,60073819,80132575,URC6,1,Rider
3115,60073819,80132575,RHB1,1,Rider
3116,60074808,80131716,UL05,1,Base
3117,60074656,80132083,URA5,1,Rider
3118,60074656,80132083,UL05,1,Base
3119,60074656,80132083,URC5,1,Rider
3120,60072435,80132320,URA5,1,Rider
3121,60072435,80132320,RHB1,1,Rider
3122,60072435,80132320,UL05,1,Base
3123,60072435,80132320,URC5,1,Rider
3124,60074455,80132027,UL05,1,Base
3125,60075909,80132188,RHB1,1,Rider
3126,60075909,80132188,URC5,1,Rider
3127,60075909,80132188,URA5,1,Rider
3128,60075909,80132188,UL05,1,Base
3129,60074688,80131973,UL06,1,Base
3130,60074688,80131973,URA5,1,Rider
3131,60074688,80131973,URC5,1,Rider
3132,60075545,80131556,URC5,1,Rider
3133,60075545,80131556,URA5,1,Rider
3134,60075545,80131556,UL05,1,Base
3135,60075545,80131556,RHS1,1,Rider
3136,60075545,80131556,URT5,1,Rider
3137,60075545,80131556,RHB1,1,Rider
3138,60075545,80131556,URC6,1,Rider
3139,60075961,80132798,URC5,1,Rider
3140,60075961,80132798,URA5,1,Rider
3141,60075961,80132798,UL05,1,Base
3142,60075961,80132798,RHB1,1,Rider
3143,60059672,80131479,URC5,1,Rider
3144,60059672,80131479,UL06,1,Base
3145,60074636,80131779,RHB1,1,Rider
3146,60074636,80131779,UL05,1,Base
3147,60074674,80131894,URC5,1,Rider
3148,60074674,80131894,URA5,1,Rider
3149,60074674,80131894,RHB1,1,Rider
3150,60074674,80131894,UL05,1,Base
3151,60075286,80132110,URC5,1,Rider
3152,60075286,80132110,URA5,1,Rider
3153,60075286,80132110,URT5,1,Rider
3154,60075286,80132110,RHB1,1,Rider
3155,60075286,80132110,UL05,1,Base
3156,60075286,80132110,URC6,1,Rider
3157,60075286,80132110,RHS1,1,Rider
3158,60074094,80132357,URA5,1,Rider
3159,60074094,80132357,UL05,1,Base
3160,60074094,80132357,URC6,1,Rider
3161,60074094,80132357,RHB1,1,Rider
3162,60074094,80132357,URT5,1,Rider
3163,60074094,80132357,URC5,1,Rider
3164,60073058,80132374,UL05,1,Base
3165,60068104,80132771,UL05,1,Base
3166,60072070,80132551,RHS1,1,Rider
3167,60072070,80132551,UL05,1,Base
3168,60072070,80132551,URC5,1,Rider
3169,60072070,80132551,URA5,1,Rider
3170,60072070,80132551,RHB1,1,Rider
3171,60072070,80132551,URC6,1,Rider
3172,60076088,80132665,URA5,1,Rider
3173,60076088,80132665,UL05,1,Base
3174,60060671,80131557,RHB1,1,Rider
3175,60060671,80131557,UL05,1,Base
3176,60060671,80131557,URA5,1,Rider
3177,60060671,80131557,URC5,1,Rider
3178,60076037,80132150,URC5,1,Rider
3179,60076037,80132150,URA5,1,Rider
3180,60076037,80132150,UL06,1,Base
3181,60057405,80132563,URC6,1,Rider
3182,60057405,80132563,UL05,1,Base
3183,60057405,80132563,RHB1,1,Rider
3184,60057405,80132563,URC5,1,Rider
3185,60057405,80132563,URA5,1,Rider
3186,60076058,80132544,RHB1,1,Rider
3187,60076058,80132544,UL06,1,Base
3188,60076058,80132544,RHS1,1,Rider
3189,60073059,80132335,UL05,1,Base
3190,60075834,80131752,UL05,1,Base
3191,60075834,80131752,RHB1,1,Rider
3192,60075834,80131752,RHS1,1,Rider
3193,60071572,80131924,UL83,1,Base
3194,60071572,80131924,URC8,1,Rider
3195,60071572,80131924,RHB1,1,Rider
3196,60071572,80131924,URA8,1,Rider
3197,60067412,80132423,UL05,1,Base
3198,60069537,80132547,RHB1,1,Rider
3199,60069537,80132547,URC5,1,Rider
3200,60069537,80132547,UL05,1,Base
3201,60069537,80132547,RHS1,1,Rider
3202,60069537,80132547,URC6,1,Rider
3203,60069537,80132547,URA5,1,Rider
3204,60026111,80131605,RHS1,1,Rider
3205,60026111,80131605,RHB1,1,Rider
3206,60026111,80131605,URW5,1,Rider
3207,60026111,80131605,UL05,1,Base
3208,60026111,80131605,URA5,1,Rider
3209,60026111,80131605,URC5,1,Rider
3210,60058013,80131724,UL05,1,Base
3211,60058013,80131724,RHB1,1,Rider
3212,60058013,80131724,URA5,1,Rider
3213,60058013,80131724,URC5,1,Rider
3214,60008469,80132332,RHB1,1,Rider
3215,60008469,80132332,URA5,1,Rider
3216,60008469,80132332,URC5,1,Rider
3217,60008469,80132332,UL05,1,Base
3218,60008469,80132332,RHS1,1,Rider
3219,60075918,80132736,RHS1,1,Rider
3220,60075918,80132736,RHB1,1,Rider
3221,60075918,80132736,URA5,1,Rider
3222,60075918,80132736,URC5,1,Rider
3223,60075918,80132736,UL05,1,Base
3224,60075918,80132736,URT5,1,Rider
3225,60075918,80132736,URC6,1,Rider
3226,60058264,80131873,UL05,1,Base
3227,60075543,80132211,RHS1,1,Rider
3228,60075543,80132211,URA5,1,Rider
3229,60075543,80132211,UL05,1,Base
3230,60075543,80132211,URC5,1,Rider
3231,60075543,80132211,RHB1,1,Rider
3232,60058973,80131999,UL05,1,Base
3233,60058973,80131999,URC6,1,Rider
3234,60058973,80131999,URC5,1,Rider
3235,60058973,80131999,URA5,1,Rider
3236,60058973,80131999,RHB1,1,Rider
3237,60071476,80132994,UL05,1,Base
3238,60070144,80132678,UL05,1,Base
3239,60073218,80130709,UL05,1,Base
3240,60073218,80130709,URC6,1,Rider
3241,60073218,80130709,URA5,1,Rider
3242,60074509,80131760,RHS1,1,Rider
3243,60074509,80131760,UL05,1,Base
3244,60074509,80131760,URC5,1,Rider
3245,60074509,80131760,URA5,1,Rider
3246,60073069,80131159,RHB1,1,Rider
3247,60073069,80131159,URC5,1,Rider
3248,60073069,80131159,URC6,1,Rider
3249,60073069,80131159,URA5,1,Rider
3250,60073069,80131159,RHS1,1,Rider
3251,60073069,80131159,URT5,1,Rider
3252,60073069,80131159,UL05,1,Base
3253,60059672,80131915,URC5,1,Rider
3254,60059672,80131915,UL06,1,Base
3255,60074546,80131934,UL05,1,Base
3256,60074546,80131934,URA5,1,Rider
3257,60074546,80131934,URC5,1,Rider
3258,60074546,80131934,RHB1,1,Rider
3259,60076011,80132161,RHS1,1,Rider
3260,60076011,80132161,URW5,1,Rider
3261,60076011,80132161,URA5,1,Rider
3262,60076011,80132161,UL05,1,Base
3263,60076011,80132161,RHB1,1,Rider
3264,60067416,80132019,TL01,1,Base
3265,60074543,80132996,URA5,1,Rider
3266,60074543,80132996,UL05,1,Base
3267,60074543,80132996,URC5,1,Rider
3268,60074543,80132996,RHS1,1,Rider
3269,60074543,80132996,RHB1,1,Rider
3270,60073060,80132306,UL05,1,Base
3271,60033378,80132880,URA5,1,Rider
3272,60033378,80132880,URC5,1,Rider
3273,60033378,80132880,URW5,1,Rider
3274,60033378,80132880,UL05,1,Base
3275,60033378,80132880,RHB1,1,Rider
3276,60033378,80132880,URT5,1,Rider
3277,60074977,80132926,RHB1,1,Rider
3278,60074977,80132926,URA5,1,Rider
3279,60074977,80132926,URC5,1,Rider
3280,60074977,80132926,RHS1,1,Rider
3281,60074977,80132926,UL05,1,Base
3282,60075579,80132870,RHS1,1,Rider
3283,60075579,80132870,RHB1,1,Rider
3284,60075579,80132870,URC5,1,Rider
3285,60075579,80132870,UL06,1,Base
3286,60075579,80132870,URA5,1,Rider
3287,60055933,80131818,RHB1,1,Rider
3288,60055933,80131818,UL05,1,Base
3289,60055933,80131818,URA5,1,Rider
3290,60055933,80131818,URC5,1,Rider
3291,60072973,80131591,TL01,1,Base
3292,60029166,80132141,URA5,1,Rider
3293,60029166,80132141,UL05,1,Base
3294,60029166,80132141,URC5,1,Rider
3295,60029166,80132141,URW5,1,Rider
3296,60029166,80132141,URC6,1,Rider
3297,60014424,80131929,URA5,1,Rider
3298,60014424,80131929,URC5,1,Rider
3299,60014424,80131929,UL05,1,Base
3300,60076049,80132182,URA5,1,Rider
3301,60076049,80132182,RHB1,1,Rider
3302,60076049,80132182,UL05,1,Base
3303,60076049,80132182,URC5,1,Rider
3304,60075074,80132295,RHB1,1,Rider
3305,60075074,80132295,UL05,1,Base
3306,60075074,80132295,URA5,1,Rider
3307,60075074,80132295,URC5,1,Rider
3308,60072567,80132322,UL05,1,Base
3309,60072567,80132322,URA5,1,Rider
3310,60072567,80132322,URC5,1,Rider
3311,60072567,80132322,RHB1,1,Rider
3312,60072567,80132322,URT5,1,Rider
3313,60069094,80132398,UL06,1,Base
3314,60069094,80132398,URA5,1,Rider
3315,60057388,80132495,UL06,1,Base
3316,60072647,80132477,URA5,1,Rider
3317,60072647,80132477,UL05,1,Base
3318,60072647,80132477,RHB1,1,Rider
3319,60072647,80132477,URC5,1,Rider
3320,60069488,80132919,URA5,1,Rider
3321,60069488,80132919,URT5,1,Rider
3322,60069488,80132919,RHS1,1,Rider
3323,60069488,80132919,RHB1,1,Rider
3324,60069488,80132919,URC5,1,Rider
3325,60069488,80132919,UL05,1,Base
3326,60069725,80132176,RHB1,1,Rider
3327,60069725,80132176,UL06,1,Base
3328,60069725,80132176,URA5,1,Rider
3329,60072319,80132223,URT5,1,Rider
3330,60072319,80132223,RHS1,1,Rider
3331,60072319,80132223,URC5,1,Rider
3332,60072319,80132223,URA5,1,Rider
3333,60072319,80132223,RHB1,1,Rider
3334,60072319,80132223,UL05,1,Base
3335,60072319,80132223,URC6,1,Rider
3336,60075885,80131728,URA5,1,Rider
3337,60075885,80131728,RHB1,1,Rider
3338,60075885,80131728,UL05,1,Base
3339,60075836,80132396,UL05,1,Base
3340,60075836,80132396,RHS1,1,Rider
3341,60075836,80132396,URC6,1,Rider
3342,60075836,80132396,RHB1,1,Rider
3343,60056698,80131833,URA5,1,Rider
3344,60056698,80131833,URC5,1,Rider
3345,60056698,80131833,UL05,1,Base
3346,60056698,80131833,RHB1,1,Rider
3347,60076008,80132205,URC5,1,Rider
3348,60076008,80132205,URA5,1,Rider
3349,60076008,80132205,RHB1,1,Rider
3350,60076008,80132205,UL06,1,Base
3351,60075197,80131914,UL06,1,Base
3352,60073177,80132116,URC5,1,Rider
3353,60073177,80132116,UL05,1,Base
3354,60073177,80132116,URA5,1,Rider
3355,60073177,80132116,RHB1,1,Rider
3356,60046214,80132157,URC5,1,Rider
3357,60046214,80132157,RHB1,1,Rider
3358,60046214,80132157,UL05,1,Base
3359,60046214,80132157,URA5,1,Rider
3360,60046214,80132157,URT5,1,Rider
3361,60046214,80132157,URC6,1,Rider
3362,60058139,80132915,UL05,1,Base
3363,60058139,80132915,URA5,1,Rider
3364,60071439,80132772,UL05,1,Base
3365,60071439,80132772,URC5,1,Rider
3366,60071439,80132772,RHB1,1,Rider
3367,60071439,80132772,URA5,1,Rider
3368,60068780,80132901,UL05,1,Base
3369,60074808,80131721,URW5,1,Rider
3370,60074808,80131721,URA5,1,Rider
3371,60074808,80131721,URC5,1,Rider
3372,60074808,80131721,UL05,1,Base
3373,60075425,80130321,RHB1,1,Rider
3374,60075425,80130321,URA5,1,Rider
3375,60075425,80130321,RHS1,1,Rider
3376,60075425,80130321,URT5,1,Rider
3377,60075425,80130321,URC5,1,Rider
3378,60075425,80130321,UL05,1,Base
3379,60051314,80132402,RHS1,1,Rider
3380,60051314,80132402,URC5,1,Rider
3381,60051314,80132402,RHB1,1,Rider
3382,60051314,80132402,URA5,1,Rider
3383,60051314,80132402,UL05,1,Base
3384,60070790,80132416,UL05,1,Base
3385,60071204,80132735,URA5,1,Rider
3386,60071204,80132735,UL05,1,Base
3387,60071395,80133034,RHB1,1,Rider
3388,60071395,80133034,URA5,1,Rider
3389,60071395,80133034,UL05,1,Base
3390,60071395,80133034,URC5,1,Rider
3391,60075080,80132801,URC5,1,Rider
3392,60075080,80132801,RHB1,1,Rider
3393,60075080,80132801,RHS1,1,Rider
3394,60075080,80132801,URW5,1,Rider
3395,60075080,80132801,UL05,1,Base
3396,60075080,80132801,URA5,1,Rider
3397,60074688,80131981,URA5,1,Rider
3398,60074688,80131981,UL06,1,Base
3399,60074688,80131981,URC5,1,Rider
3400,60067560,80132005,EE04,1,Base
3401,60067560,80132094,UL05,1,Base
3402,60071869,80132350,UL05,1,Base
3403,60036556,80132622,URA5,1,Rider
3404,60036556,80132622,UL05,1,Base
3405,60036556,80132622,URC5,1,Rider
3406,60036556,80132622,URW5,1,Rider
3407,60071321,80131433,UL05,1,Base
3408,60071321,80131433,URA5,1,Rider
3409,60071321,80131433,URC5,1,Rider
3410,60071321,80131433,RHB1,1,Rider
3411,60071321,80131433,RHS1,1,Rider
3412,60075863,80131785,URC6,1,Rider
3413,60075863,80131785,RHB1,1,Rider
3414,60075863,80131785,UL05,1,Base
3415,60066864,80131184,URW5,1,Rider
3416,60066864,80131184,URC5,1,Rider
3417,60066864,80131184,RHB1,1,Rider
3418,60066864,80131184,UL06,1,Base
3419,60066864,80131184,URA5,1,Rider
3420,60075629,80132244,URA5,1,Rider
3421,60075629,80132244,URC5,1,Rider
3422,60075629,80132244,UL05,1,Base
3423,60071871,80132415,UL05,1,Base
3424,60074590,80132668,URA5,1,Rider
3425,60074590,80132668,UL05,1,Base
3426,60074590,80132668,URC6,1,Rider
3427,60074590,80132668,URC5,1,Rider
3428,60075357,80131608,URA5,1,Rider
3429,60075357,80131608,URC5,1,Rider
3430,60075357,80131608,UL05,1,Base
3431,60073257,80131853,UL05,1,Base
3432,60073257,80131853,RHB1,1,Rider
3433,60073257,80131853,URA5,1,Rider
3434,60075778,80131880,RHB1,1,Rider
3435,60075778,80131880,UL05,1,Base
3436,60074092,80132172,URA5,1,Rider
3437,60074092,80132172,RHB1,1,Rider
3438,60074092,80132172,RHS1,1,Rider
3439,60074092,80132172,URC5,1,Rider
3440,60074092,80132172,URW5,1,Rider
3441,60074092,80132172,UL05,1,Base
3442,60049221,80132219,RHS1,1,Rider
3443,60049221,80132219,URC5,1,Rider
3444,60049221,80132219,UL05,1,Base
3445,60049221,80132219,URC6,1,Rider
3446,60049221,80132219,URA5,1,Rider
3447,60071466,80132117,URA5,1,Rider
3448,60071466,80132117,RHS1,1,Rider
3449,60071466,80132117,URC6,1,Rider
3450,60071466,80132117,URC5,1,Rider
3451,60071466,80132117,UL06,1,Base
3452,60071466,80132117,RHB1,1,Rider
3453,60038737,80132581,URC6,1,Rider
3454,60038737,80132581,UL05,1,Base
3455,60038737,80132581,URA5,1,Rider
3456,60038737,80132581,URC5,1,Rider
3457,60038737,80132581,RHB1,1,Rider
3458,60038737,80132581,RHS1,1,Rider
3459,60074932,80132513,RHS1,1,Rider
3460,60074932,80132513,URA8,1,Rider
3461,60074932,80132513,RHB1,1,Rider
3462,60074932,80132513,UL82,1,Base
3463,60074932,80132513,URC8,1,Rider
3464,60074932,80132513,URL8,1,Rider
3465,60055929,80131546,RHB1,1,Rider
3466,60055929,80131546,UL05,1,Base
3467,60055929,80131546,URA5,1,Rider
3468,60055929,80131546,URC5,1,Rider
3469,60068629,80131507,UL06,1,Base
3470,60068629,80131507,URA5,1,Rider
3471,60074761,80132933,UL05,1,Base
3472,60074761,80132933,URA5,1,Rider
3473,60074761,80132933,URC5,1,Rider
3474,60074666,80131540,URC5,1,Rider
3475,60074666,80131540,URA5,1,Rider
3476,60074666,80131540,RHB1,1,Rider
3477,60074666,80131540,URC6,1,Rider
3478,60074666,80131540,UL06,1,Base
3479,60074666,80131540,RHS1,1,Rider
3480,60075294,80131680,RHB1,1,Rider
3481,60075294,80131680,URC5,1,Rider
3482,60075294,80131680,URA5,1,Rider
3483,60075294,80131680,URC6,1,Rider
3484,60075294,80131680,UL05,1,Base
3485,60075743,80132020,URA5,1,Rider
3486,60075743,80132020,URC5,1,Rider
3487,60075743,80132020,RHB1,1,Rider
3488,60075743,80132020,UL05,1,Base
3489,60074713,80132073,URA5,1,Rider
3490,60074713,80132073,URC5,1,Rider
3491,60074713,80132073,UL05,1,Base
3492,60070182,80132600,UL05,1,Base
3493,60043918,80132738,UL05,1,Base
3494,60059660,80132628,RHB1,1,Rider
3495,60059660,80132628,URC5,1,Rider
3496,60059660,80132628,URA5,1,Rider
3497,60059660,80132628,UL05,1,Base
3498,60071731,80132988,URA5,1,Rider
3499,60071731,80132988,UL05,1,Base
3500,60071731,80132988,URC5,1,Rider
3501,60059146,80131764,URA5,1,Rider
3502,60059146,80131764,UL05,1,Base
3503,60037363,80131437,URC5,1,Rider
3504,60037363,80131437,URA5,1,Rider
3505,60037363,80131437,RHS1,1,Rider
3506,60037363,80131437,RHB1,1,Rider
3507,60037363,80131437,UL05,1,Base
3508,60054187,80132167,UL05,1,Base
3509,60070984,80132447,RHB1,1,Rider
3510,60070984,80132447,URC5,1,Rider
3511,60070984,80132447,URC6,1,Rider
3512,60070984,80132447,URA5,1,Rider
3513,60070984,80132447,UL05,1,Base
3514,60070984,80132447,URT5,1,Rider
3515,60075046,80132278,URA5,1,Rider
3516,60075046,80132278,URC5,1,Rider
3517,60075046,80132278,UL05,1,Base
3518,60073734,80132326,UL06,1,Base
3519,60073734,80132326,URC5,1,Rider
3520,60073734,80132326,URA5,1,Rider
3521,60075949,80132348,UL05,1,Base
3522,60075949,80132348,URA5,1,Rider
3523,60075949,80132348,URC6,1,Rider
3524,60075949,80132348,RHB1,1,Rider
3525,60075949,80132348,URC5,1,Rider
3526,60075949,80132348,RHS1,1,Rider
3527,60065271,80132334,UL05,1,Base
3528,60065271,80132334,URC5,1,Rider
3529,60065271,80132334,URA5,1,Rider
3530,60071908,80132382,URA5,1,Rider
